group,name
012241,USS Kearsarge
01225,Japanese battleship Yamato
01225,Midway-class aircraft carrier
01225,World of Warships
01225,USS St. Louis
01225,USS Texas (BB-35)
01225,USS Phoenix (CL-46)
01225,German battleship Scharnhorst
01225,ORP Błyskawica
01225,Japanese destroyer Shimakaze
012300,Guam
012300,Nimitz Hill
012300,Guam National Guard
012300,Leadership in Energy and Environmental Design
012300,Military base
012301,Navy-Marine Corps Relief Society
012301,Chamorro people
012301,Joint Region Marianas
012301,Naval Base Guam
012301,Andersen Air Force Base
0123100,Hurricane Hunters
0123100,Lockheed WC-130
0123101,National Oceanic and Atmospheric Administration Commissioned Officer Corps
0123101,National Oceanic and Atmospheric Administration
012311,Tropical Storm Irene
012311,Anchorage
012311,Hurricane Sandy
012311,Tropical cyclone
012311,Hurricane Hanna
012320,Camp Blanding
012320,First Amendment to the United States Constitution
012321,Mesothelioma
012321,Asbestos
012322,USS Gettysburg (CG-64)
012322,USS Klakring (FFG-42)
012322,USS Samuel B. Roberts
012322,Atlantic Beach
012322,Naval Station Mayport
012322,Cross Keys High School
012322,USS The Sullivans (DDG-68)
012330,Naval base
012330,Norfolk
012330,HMAS Coonawarra
012330,Millington
012330,Sembawang
012330,Karachi
012331,Naval Station Newport
012331,Newport
012340,Executive Director
012340,Florida Department of Veterans Affairs
012340,Florida
012341,Renting
012341,Jacksonville
012341,Apartment
012350,Bangor
012350,Naval Base Kitsap
012351,USS Michigan
012351,Puget Sound Naval Shipyard and Intermediate Maintenance Facility
012351,Bremerton
012352,USS Ranger
012352,USS Ranger (CV-4)
0124000,Aircraft catapult
0124000,Mass driver
0124000,Electromagnetic Aircraft Launch System
0124001,Arresting gear
0124001,Northrop Grumman E-2 Hawkeye
0124010,Gerald Ford
0124010,Gerald R. Ford School of Public Policy
0124011,Gerald R. Ford-class aircraft carrier
0124011,Northrop Grumman Shipbuilding
0124011,Huntington Ingalls Industries
0124012,USS Midway Museum
0124012,USS Gerald R. Ford
0124020,Chinese aircraft carrier Liaoning
0124020,USS Kitty Hawk (CV-63)
0124020,USS Hornet
0124020,USS Philippine Sea
0124020,Juan Carlos I
0124020,Light aircraft carrier
0124020,HMNB Portsmouth
0124020,USS Saipan (LHA-2)
0124020,Aircraft carrier
0124020,Vikrant class aircraft carrier
0124021,Nuclear marine propulsion
0124021,French aircraft carrier Charles de Gaulle
012410,United States Ship
012410,Her Majesty's Ship
012410,FTL: Faster Than Light
0124100,Military deployment
0124100,United States Sixth Fleet
0124100,USS Enterprise (CVN-65)
0124100,USNS Arctic (T-AOE-8)
01241010,Apache Tomcat
01241010,VFA-32
01241010,Grumman F-14 Tomcat
01241010,VFA-213
01241011,Carrier Air Wing Five
01241011,VFA-195
01241011,VFA-154
01241011,VFA-192
01241020,USS Coral Sea
01241020,Carrier battle group
01241020,USS Stethem (DDG-63)
01241020,USS Oriskany
01241020,Royal Fleet Auxiliary
01241020,Underway replenishment
01241021,USS James E. Williams
01241021,Vertical replenishment
012411,Rough Riders
012411,Garryowen
012411,Theodore Roosevelt
012412,Grumman C-2 Greyhound
012412,Stokes Bay
012412,USS Theodore Roosevelt (CVN-71)
012412,USS Winston S. Churchill
01242000,Suez Canal
01242000,Canal
01242001,Trumpeter
01242001,Nimitz-class aircraft carrier
0124201,USNS Rainier
0124201,Fast combat support ship
0124210,INS Viraat (R22)
0124210,Russian aircraft carrier Admiral Kuznetsov
0124210,Brazilian aircraft carrier São Paulo
0124211,Tiger Cruise
0124211,Chester W. Nimitz
0124212,Westpac
0124212,USS Intrepid
0124212,Rigid-hulled inflatable boat
0124212,USS Nimitz (CVN-68)
0124212,USS South Carolina (CGN-37)
0124220,United States Fleet Activities Yokosuka
0124220,Master Chief Petty Officer of the Navy
0124221,Yokosuka
0124221,Yung Joc
012430,TheNoiseInsideMyHead
012430,CentralAve
012430,Bones
012430,Bone
0124310,Mr. Brightside
0124310,Mr Brightside (Glastonbury 2005)
0124311,Somebody Told Me
0124311,All These Things That I've Done
0124311,The Killers
0124400,Capcom
0124400,Carrier Air Wing
0124400,Boundary Peak
0124401,Naval Air Station Oceana
0124401,Carrier Air Wing Seven
012441,Exercise Malabar
012441,Carl Vinson
012441,USS Carl Vinson (CVN-70)
012441,Sortie
012441,Carrier Air Wing Seventeen
0124420,Carrier Air Wing Nine
0124420,Carrier Air Wing Eight
0124420,Carrier air wing
0124421,Vought F-8 Crusader
0124421,French aircraft carrier Foch
0124500,Northrop Grumman X-47A Pegasus
0124500,Joint Unmanned Combat Air Systems
0124501,Northrop Grumman X-47B
0124501,Northrop Grumman
012451,USNS Tippecanoe (T-AO-199)
012451,USS George H.W. Bush
012451,George H. W. Bush
012451,General quarters
012451,Northrop Grumman EA-6B Prowler
012451,Aviation boatswain's mate
012451,Sea Cadet Corps
012452,Aviation ordnanceman
012452,Operation Inherent Resolve
012452,USS Anzio (CG-68)
012452,Dallas Cowboys Cheerleaders
012452,Harry the Hornet
012452,USS Harry S. Truman
012460,Typhoon Jelawat
012460,Typhoon
012461,USS Abraham Lincoln (CVN-72)
012461,HSM-77 Saberhawks
012461,Composite Training Unit Exercise
012461,USNS Henry J. Kaiser
012462,USS George Washington (CVN-73)
012462,UNITAS
012462,VS-31
012462,George Washington
012462,Typhoon Haiyan
012462,SuperFerry 9
0124700,A Time for Choosing
0124700,Arrival to Earth
0124701,Death and state funeral of Ronald Reagan
0124701,Ronald Reagan
0124701,Peace through strength
0124701,Speeches and debates of Ronald Reagan
012471,Supercarrier
012471,Carrier
0124720,Phuket
0124720,Cabrillo National Monument
0124720,Sam the Cooking Guy
0124720,Carrier Air Wing Fourteen
0124720,Time Lapse
0124720,Danger zone
0124720,USS Ronald Reagan (CVN-76)
0124720,MegaStructures
0124721,United States Ambassador to Korea
0124721,Mark Lippert
012480,The inaugural address
012480,Civil Rights Address
012480,John F. Kennedy
0124810,USS Forrestal (CV-59)
0124810,1967 USS Forrestal fire
0124811,USS John F. Kennedy
0124811,Philadelphia Naval Shipyard
012490,Carrier strike group
012490,Expeditionary Strike Group
0124910,The Twilight Saga
0124910,Twilight
0124911,USS Enterprise
0124911,Suez Canal Bridge
0124911,Flight operations quality assurance
0124911,USS Dwight D. Eisenhower
0124911,VRC-40
0124912,Rock That Body
0124912,VFA-131
0124920,HSC-8
0124920,Port Angeles
0124920,USS John C. Stennis
0124920,Steel Beach Picnics
0124920,John C. Stennis
0124921,Modern United States Navy carrier air operations
0124921,VMFAT-101
0125000,Russian destroyer Admiral Panteleyev
0125000,Japanese destroyer Akebono
0125000,Joint base
0125000,Pacific Air Forces
0125001,Hickam Field
0125001,Joint warfare
0125010,USS Stockdale (DDG-106)
0125010,Pacific Aviation Museum Pearl Harbor
0125010,USS Devastator (MCM-6)
0125010,Joint POW/MIA Accounting Command
0125010,Joint Base Pearl Harbor-Hickam
0125011,Gary Sinise
0125011,Lt. Dan Band
012510,USS Mississippi
012510,Herbert C. Jones
012510,Infamy Speech
012510,USS Pioneer (MCM-9)
012510,National Pearl Harbor Remembrance Day
012510,Attack on Pearl Harbor
012511,December 7th
012511,Pearl Harbor Survivors Association
012512,HMCS Algonquin (DDG 283)
012512,Royal Canadian Navy
012520,HMAS Anzac (FFH 150)
012520,Anzac-class frigate
012521,HMAS Newcastle (FFG 06)
012521,HMAS Leeuwin
012521,Royal Australian Navy
012521,Clearance Diving Team
012521,HMAS Cerberus
01253,Broadway Bridge
01253,USS Chosin (CG-65)
01253,Steel Bridge
01254,Pacific Partnership
01254,USS Cleveland (LPD-7)
01254,HMNZS Canterbury
01254,USS Cleveland
012550,Exercise RIMPAC
012550,HMCS Calgary (FFH 335)
012550,Port
012550,Hospital ship
012550,Royal Australian Regiment
012550,USS Anchorage (LSD-36)
012550,USS McClusky (FFG-41)
012550,USS Chung-Hoon (DDG-93)
012550,Pacific Ocean
012550,HMCS Victoria (SSK 876)
012550,USNS Bridge
012550,USS Sampson (DDG-102)
012550,HMAS Warramunga (FFH 152)
012550,JDS Hyūga (DDH-181)
012551,Makassar-class landing platform dock
012551,Indonesian Navy
012552,Dock landing ship
012552,USS Comstock (LSD-45)
012553,USS Ogden (LPD-5)
012553,USS Crommelin (FFG-37)
012553,Target ship
0125600,Royal Moroccan Navy
0125600,Royal Moroccan Armed Forces
0125600,Damen Schelde Naval Shipbuilding
0125601,FREMM multipurpose frigate
0125601,Sigma class corvette
012561,Sovremenniy-class destroyer
012561,Talwar-class frigate
012561,Sergey Gorshkov
0125620,USS Gary (FFG-51)
0125620,Oliver Hazard Perry-class frigate
0125621,USS Rodney M. Davis
0125621,USNS Pecos (T-AO-197)
0125630,Shivalik-class frigate
0125630,Frigate
0125630,USS Sterett (DDG-104)
0125630,French frigate Prairial
0125630,USS Ford (FFG-54)
0125631,Spanish Navy
0125631,Álvaro de Bazán-class frigate
012600,USS Coronado (LCS-4)
012600,Harpoon
012600,Lockheed AP-3C Orion
0126010,Ray Mabus
0126010,Bradley Byrne
0126011,Littoral combat ship
0126011,USS Sioux City (LCS-11)
012610,Phalanx CIWS
012610,Kashtan CIWS
012610,Close-in weapon system
012610,"Counter Rocket, Artillery, and Mortar"
012610,RIM-116 Rolling Airframe Missile
0126110,HNLMS Johan de Witt (L801)
0126110,Goalkeeper CIWS
0126111,HNLMS Amsterdam (A836)
0126111,Royal Netherlands Navy
012620,Republic of Singapore Navy
012620,Endurance-class landing platform dock
012620,Military helicopter
012620,Formidable-class frigate
012621,Littoral
012621,Sea Shadow
012621,M80 Stiletto
012621,Stealth ship
0126300,Gowind-class corvette
0126300,DCNS
0126301,Langkawi International Maritime and Aerospace Exhibition
0126301,Naval Strike Missile
012631,Mark 48 torpedo
012631,Royal Malaysian Navy
012631,Torpedo
012640,USS Independence (CVL-22)
012640,EV Nautilus
012641,Barry White
012641,USS Independence
012641,USS Independence (LCS-2)
012641,General Dynamics
012641,3D modeling
0126500,Austal USA
0126500,Austal
0126501,Naval Sea Systems Command
0126501,Gene Taylor
0126501,Littoral-combat ship
0126501,Randy Forbes
012651,AirAsia
012651,Flight recorder
0126520,USCGC Bertholf (WMSL-750)
0126520,National Security Cutter
0126520,Bofors 57 mm gun
01265210,Freedom-class littoral combat ship
01265210,USS Freedom
01265210,USS Fort Worth (LCS-3)
01265211,Northrop Grumman MQ-8 Fire Scout
01265211,"Visit, board, search, and seizure"
012700,Australian International Airshow
012700,Avalon Airport
012701,Anti-submarine weapon
012701,Boeing Field
012701,Boeing P-8 Poseidon
012701,VP-5
01271,Fuel
01271,Emergency management
01271,Hase-dera
01271,The Sounds
01271,Helicopter Anti-Submarine Squadron Fourteen
01271,III Marine Expeditionary Force
01271,Operation Tomodachi
012720,2015 Nepal earthquake
012720,Aftershock
0127210,Alaska Territorial Guard
0127210,Alaska
0127211,People's Liberation Army Navy
0127211,Earthquake
0127211,Earthquake swarm
012730,Shimofusa Airport
012730,Naval Air Facility Atsugi
012730,VAQ-141
012731,Boeing EA-18G Growler
012731,VAQ-140
012731,Touch-and-go landing
012740,2011 Tōhoku earthquake and tsunami
012740,Japan
012740,Tsunami
012740,Aftermath of the 2011 Tōhoku earthquake and tsunami
012741,2004 Indian Ocean earthquake and tsunami
012741,Tsunami: Caught on Camera
012750,Japan Self-Defense Forces
012750,Kure
012751,Kumamoto Prefecture
012751,United States Forces Japan
01280,Anti-ballistic missile
01280,Stanley R. Mickelsen Safeguard Complex
01280,Nekoma
012810,Advanced SEAL Delivery System
012810,Midget submarine
012811,Israeli Navy
012811,Dolphin-class submarine
012811,Shayetet 13
012812,USS Badger (FF-1071)
012812,Anti-submarine warfare
012812,Sonobuoy
012813,Ghadir-class submarine
012813,USS Newport News (SSN-750)
012813,USS Pittsburgh (SSN-720)
012813,Naval Review
012813,Collins-class submarine
012813,Amur-class submarine
012813,Emergency main ballast tank blow
012813,1:350 scale
012813,German submarine U-110
012813,Submarine Escape Immersion Equipment
012813,Soviet submarine K-278 Komsomolets
012813,USS New Mexico (SSN-779)
012813,Submarine
012813,USS Skate (SSN-578)
012813,Submarine Patrol
012813,"Big, Bigger, Biggest"
012814,Upholder/Victoria-class submarine
012814,Trafalgar-class submarine
012814,Royal Navy Submarine Service
012815,UGM-73 Poseidon
012815,41 for Freedom
012815,UGM-27 Polaris
012815,USS Ethan Allen (SSBN-608)
012816,USS Bowfin
012816,Balao-class submarine
012817,USS Casimir Pulaski (SSBN-633)
012817,Casimir Pulaski
012818,USS Blueback (SS-581)
012818,USS Skipjack (SSN-585)
012820,Standing NATO Maritime Group 2
012820,HMS Artful
012820,George Osborne
012820,HMNB Clyde
012821,Seawolf-class submarine
012821,USS Connecticut (SSN-22)
0128300,Russian Navy
0128300,Delta class submarine
0128301,Steregushchy-class corvette
0128301,Corvette
0128310,Multiple independently targetable reentry vehicle
0128310,Submarine-launched ballistic missile
0128310,UK Trident programme
0128311,HMS Vanguard
0128311,Trident
0128311,UGM-133 Trident II
0128400,Pearl Harbor
0128400,USS Arizona Memorial
0128400,USS Cheyenne (SSN-773)
0128401,SSN
0128401,USS Houston (SSN-713)
0128402,USS La Jolla (SSN-701)
0128402,La Jolla
012841,USS Los Angeles (SSN-688)
012841,Los Angeles class submarine
012841,USS Jefferson City (SSN-759)
0128420,USS Missouri (SSN-780)
0128420,Attack submarine
0128420,Yasen class submarine
0128421,Los Angeles-class submarine
0128421,USS Santa Fe (SSN-763)
012850,Nuclear submarine
012850,Nuclear submarine K-152 INS Chakra
012850,Typhoon-class submarine
012850,Akula-class submarine
012851,USS Ohio
012851,Cruise missile submarine
012852,Virginia-class submarine
012852,USS Virginia (SSN-774)
012852,USS Minnesota (SSN-783)
0128600,MGM-31 Pershing
0128600,M65 Atomic Cannon
0128600,AIM-7 Sparrow
0128600,MGR-1 Honest John
01286010,Arrow
01286010,Arrow 3
01286010,Fletching
01286011,Ballistic missile
01286011,RSM-56 Bulava
0128610,Medium Extended Air Defense System
0128610,Mead
0128611,Anti-aircraft warfare
0128611,Missile
0128611,Anti-ship missile
0128611,Military of Yemen
0128611,AGM-158 JASSM
0128611,Terminal High Altitude Area Defense
0128611,Spike
0128611,Man-portable air-defense systems
0128611,MIM-104 Patriot
0128612,RIM-67 Standard
0128612,RIM-66 Standard
012862,Ramjet
012862,Cruise missile
012862,SM-64 Navaho
012863,USS Ross (DDG-71)
012863,RIM-161 Standard Missile 3
0128640,Mitsubishi FTO
0128640,Missile Defense Agency
0128641,Aegis Ballistic Missile Defense System
0128641,Missile defense
0128641,NATO missile defence system
0128641,United States national missile defense
0128700,R-29RMU Sineva
0128700,Ballistic missile submarine
0128700,Victorious-class submarine
0128700,USS Nebraska (SSBN-739)
0128700,USS George Washington Carver (SSBN-656)
0128701,USS Kentucky (SSBN-737)
0128701,Mighty Ships
012871,USS Pennsylvania (SSBN-735)
012871,Sail
0128720,Russian submarine Vladimir Monomakh
0128720,Russian submarine Alexander Nevsky
0128720,Borei-class submarine
0128720,Ohio-class submarine
0128721,Yuri Dolgorukiy
0128721,Russian submarine Yury Dolgorukiy
012900,Bitching Betty
012900,Boeing F/A-18E/F Super Hornet
012901,29th Infantry Division
012901,Darkest Hour: A Hearts of Iron Game
0129020,ARMA 2
0129020,ARMA: Armed Assault
0129020,ARMA II: Operation Arrowhead
0129021,DayZ
0129021,ARMA 2: Operation Arrowhead
012903,Project Reality
012903,Regimental Reconnaissance Company
012903,Delta Force
012903,Puma
012903,MilSim
012903,ARMA 3
012903,11th Marine Expeditionary Unit
012903,Grammatical tense
012903,Game Show Network
012903,Iron Front: Liberation 1944
012903,II Marine Expeditionary Force
012903,ARMA
012910,Adolf Hitler's rise to power
012910,Hitler: The Rise of Evil
012910,Adolf Hitler
012910,Death of Adolf Hitler
012910,German battleship Tirpitz
012911,Presidio of San Francisco
012911,Memorial Day
012911,San Francisco National Cemetery
012920,Steam
012920,Stationary steam engine
012920,Steam engine
012921,Steam jet cooling
012921,Injector
0129300,German battleship Bismarck
0129300,HMS Hood
0129300,Sink the Bismarck!
0129301,Sink the Bismark
0129301,Sink the Bismarck
0129310,North to Alaska
